,Data,GLBL ENERGIA price,GLBL DOBRA LUKSUSOWE price,GLBL FINANSE price,GLBL PRZEMYSŁ price,GLBL SUROWCE price,GLBL DOBRA PODSTAWOWE price,GLBL TECHNOLOGIA price,GLBL UŻYTECZNOŚCI PUBLICZNEJ price,GLBL TELEKOMUNIKACJA price_x,US FINANSE price,US TECHNOLOGIA price,US SUROWCE price,GLBL TELEKOMUNIKACJA price_y,US ENERGIA price,US DOBRA PODSTAWOWE price,US UŻYTECZNOŚCI PUBLICZNEJ price,US DOBRA LUKSUSOWE price,US PRZEMYSŁ price,US OPIEKA ZDROWOTNA price,AUD/PLN price,CNY/PLN price,HKD/PLN price,IDR/PLN price,ILS/PLN price,INR/PLN price,JPY/PLN price,KRW/PLN price,MYR/PLN price,NZD/PLN price,PHP/PLN price,SGD/PLN price,THB/PLN price,TWD/PLN price,BGN/PLN price,CHF/PLN price,CZK/PLN price,DKK/PLN price,EUR/PLN price,GBP/PLN price,HUF/PLN price,ISK/PLN price,NOK/PLN price,RON/PLN price,RUB/PLN price,SEK/PLN price,TRY/PLN price,UAH/PLN price,ARS/PLN price,BRL/PLN price,CAD/PLN price,CLP/PLN price,MXN/PLN price,USD/PLN price,EGP/PLN price,NAD/PLN price,ZAR/PLN price,XAG/PLN price,XAU/PLN price,XPD/PLN price,XPT/PLN price,BTC/PLN price,XDR/PLN price,ASSECOPOL price,ALLEGRO price,ALIOR price,CDPROJEKT price,CYFRPLSAT price,DINOPL price,JSW price,KGHM price,KRUK price,KETY price,LPP price,MBANK price,ORANGEPL price,PEPCO price,PEKAO price,PGE price,PKNORLEN price,PKOBP price,PZU price,SANPL price,AUSTRALIA 10Y BOND YIELD price,CHINA 10Y BOND YIELD price,INDONESIA 10Y BOND YIELD price,INDIA 10Y BOND YIELD price,JAPAN 10Y BOND YIELD price,S.KOREA 10Y BOND YIELD price,MALAYSIA 10Y BOND YIELD price,NEW ZEALAND 10Y BOND YIELD price,SINGAPORE 10Y BOND YIELD price,AUSTRIA 10Y BOND YIELD price,BELGIUM 10Y BOND YIELD price,SWITZERLAND 10Y BOND YIELD price,CZECH 10Y BOND YIELD price,GERMANY 10Y BOND YIELD price,SPAIN 10Y BOND YIELD price,FINLAND 10Y BOND YIELD price,FRANCE 10Y BOND YIELD price,GREECE 10Y BOND YIELD price,Date_index
26,2016-05-05,28.345,23.615,13.595,26.165,27.54,30.29,15.8075,20.3875,11.94,4.7365,4.7495,19.39,0.0,18.2413,22.3475,23.745,20.7,274.26,298.87,2.88399,0.59161,0.49779,0.00029053,1.0192,0.0579872,0.0360135,0.0,0.95928,2.65885,0.08131,2.84402,0.10994,0.118645,2.2499,3.99098,0.16303,0.59228,4.40529,5.596,0.0140942,0.03149,0.47285,0.98178,0.05912,0.47609,1.31955,0.1531,0.27078,1.09359,3.00305,0.0058135,0.21625,3.86331,0.43674,0.2581,0.25807,67.0083,4936.29,2314.39,4100.44,1735.0,5.4308,38.0509,0.0,55.452,23.0263,19.371,0.0,18.744,62.7632,155.964,178.911,4756.44,315.95,5.14455,0.0,99.056,12.661,48.2227,21.3112,21.3584,233.563,2.382,2.927,0.0,7.435,0.0,0.0,3.919,0.0,2.007,0.4096,0.5981,-0.296,0.458,0.174,1.6,0.487,0.5511,8.614,735995.0
27,2016-05-06,28.35,23.56,13.5425,26.175,27.645,30.335,15.77,20.215,11.9175,4.7195,4.746,19.4188,0.0,18.2525,22.3425,23.3775,20.5975,274.355,296.99,2.86428,0.59322,0.50106,0.00029245,1.02242,0.0580317,0.0362888,0.0033043,0.96643,2.6602,0.08224,2.857,0.11074,0.119623,2.2618,4.00022,0.1641,0.59611,4.43284,5.60971,0.014112,0.03173,0.47423,0.98477,0.05891,0.47735,1.32832,0.1539,0.27262,1.10596,3.01008,0.0058379,0.21756,3.88809,0.43577,0.26105,0.26131,67.9249,5011.32,2357.82,4195.79,1775.22,5.4783,37.3912,0.0,54.996,22.8023,19.6116,0.0,18.999,63.5057,155.849,177.436,4765.26,317.14,5.12717,0.0,102.738,12.661,48.0207,21.961,21.4091,242.422,2.29,2.93,0.0,7.435,-0.112,1.774,3.9,0.0,2.006,0.3907,0.5889,-0.293,0.463,0.148,1.574,0.463,0.5295,8.512,735996.0
28,2016-05-09,27.52,23.775,13.55,26.21,27.165,30.6,15.9,20.315,11.9625,4.7275,4.7815,19.2475,0.0,17.6737,22.56,23.6188,20.81,274.475,301.8,2.84834,0.59309,0.50161,0.0002914,1.02658,0.05824,0.0358946,0.0033351,0.96615,2.63489,0.08232,2.83883,0.11054,0.119787,2.256,4.00913,0.16402,0.59601,4.4324,5.61107,0.0140445,0.0317072,0.47395,0.98611,0.05849,0.4769,1.32361,0.1538,0.27309,1.09256,3.0048,0.0057722,0.21408,3.89431,0.43692,0.25689,0.25717,66.3179,4922.59,2273.89,4073.12,1790.65,5.473,37.199,0.0,54.67,22.9427,19.3953,0.0,18.885,62.067,156.426,179.245,4791.68,309.63,5.07501,0.0,104.409,12.632,48.0786,21.6053,21.4591,235.602,2.331,2.923,7.759,7.425,-0.097,1.757,3.9,0.0,2.013,0.3745,0.559,-0.304,0.462,0.127,1.588,0.428,0.5041,8.338,735999.0
29,2016-05-10,28.035,24.03,13.745,26.5,27.37,30.805,15.9875,20.4375,12.12,4.793,4.8155,19.3575,0.0,18.0313,22.725,23.7125,21.0125,277.77,302.86,2.86439,0.59457,0.50061,0.00029242,1.02959,0.0583691,0.0355319,0.0033173,0.95989,2.64082,0.08305,2.83975,0.11034,0.119431,2.2637,3.98043,0.16352,0.59394,4.41787,5.61303,0.0140419,0.0316639,0.47339,0.98592,0.05862,0.47609,1.31702,0.154,0.27319,1.11592,3.00909,0.0057123,0.21622,3.88534,0.43857,0.25756,0.25709,66.465,4917.71,2310.93,4094.14,1756.96,5.4946,37.7078,0.0,54.572,23.4093,19.4206,0.0,16.396,60.2595,155.887,180.269,4791.68,303.6,5.13591,0.0,104.014,12.417,47.4653,20.8578,21.0511,232.286,2.302,2.911,7.777,7.428,-0.085,1.767,3.919,0.0,2.035,0.3427,0.5365,-0.306,0.448,0.119,1.59,0.418,0.4816,7.836,736000.0
30,2016-05-11,28.41,23.8275,13.72,26.62,27.665,30.805,16.0825,20.365,12.175,4.7885,4.84,19.525,0.0,18.2963,22.675,23.6325,20.7675,278.95,303.185,2.85722,0.59371,0.49915,0.00029197,1.02987,0.0582566,0.035712,0.0033238,0.96174,2.64073,0.08349,2.8369,0.10992,0.119512,2.262,3.98919,0.16385,0.59499,4.42564,5.59504,0.0140171,0.0316219,0.47522,0.98508,0.05944,0.47586,1.31173,0.1531,0.27215,1.11774,3.01374,0.0056975,0.21575,3.8735,0.43771,0.25784,0.25748,67.4816,4947.93,2357.21,4130.25,1750.42,5.4901,36.9621,0.0,54.311,23.973,18.9357,0.0,16.358,60.454,158.542,182.778,4722.41,302.66,5.09239,0.0,100.304,12.172,48.735,20.7507,21.1141,236.335,2.315,2.928,7.762,7.428,-0.095,1.767,3.903,0.0,1.975,0.3463,0.5268,-0.318,0.448,0.123,1.601,0.415,0.4793,7.474,736001.0
31,2016-05-12,28.29,23.655,13.565,26.355,27.52,30.775,15.83,20.4925,12.1475,4.731,4.764,19.58,0.0,18.1788,22.725,23.94,20.6288,275.385,298.605,2.84048,0.59245,0.50011,0.00029193,1.03021,0.0582405,0.0355863,0.0033366,0.96684,2.6458,0.08323,2.82645,0.1099,0.119327,2.2637,3.9972,0.16332,0.59347,4.41406,5.60466,0.0139898,0.0315567,0.47769,0.98101,0.05944,0.47396,1.30998,0.1533,0.27305,1.11699,3.02184,0.0056717,0.21586,3.88044,0.43973,0.25832,0.25834,65.8585,4903.69,2309.4,4064.64,1756.02,5.4849,36.6721,0.0,55.028,23.973,18.8122,0.0,15.231,59.2204,157.763,185.219,4408.52,310.77,5.1533,0.0,99.2539,12.465,49.8106,20.5915,21.3391,234.107,2.305,2.932,7.788,7.423,-0.108,1.764,3.877,0.0,1.951,0.3662,0.5579,-0.301,0.447,0.154,1.624,0.432,0.5127,7.385,736002.0
32,2016-05-13,28.3,23.645,13.5725,26.315,27.455,30.715,15.985,20.4475,12.1025,4.755,4.8195,19.52,0.0,18.25,22.6913,23.9125,20.705,276.075,299.775,2.83452,0.59332,0.50232,0.00029111,1.03162,0.0581508,0.0358973,0.0033137,0.9629,2.64118,0.08332,2.8443,0.11008,0.119025,2.2505,4.00043,0.16331,0.59333,4.41173,5.60367,0.0139988,0.0315748,0.47639,0.98206,0.05987,0.47304,1.31402,0.1521,0.27601,1.11456,3.01452,0.0056713,0.21454,3.9001,0.43685,0.254,0.25393,66.6917,4968.34,2306.99,4098.89,1776.89,5.4608,35.9475,0.0,55.0039,24.0556,18.8122,0.0,16.32,58.4144,158.253,185.219,4294.01,307.65,5.14455,0.0,101.292,12.593,49.5935,20.9732,21.3023,238.107,2.279,2.928,7.73,7.45,-0.109,1.767,3.855,0.0,1.951,0.3429,0.5406,-0.319,0.462,0.129,1.618,0.4,0.4846,7.43,736003.0
33,2016-05-16,28.46,23.5825,13.5625,26.4,27.645,30.66,16.02,20.385,12.1125,4.7185,4.821,19.5638,0.0,18.2987,22.5688,23.7963,20.5638,276.09,300.69,2.81654,0.59028,0.49761,0.00029036,1.00922,0.057895,0.0354198,0.0032818,0.95964,2.62096,0.08318,2.82055,0.10906,0.118326,2.2357,3.95146,0.16163,0.58784,4.37118,5.56705,0.0138644,0.0312857,0.47315,0.97195,0.05932,0.46748,1.29848,0.1522,0.27273,1.10218,2.99571,0.0055512,0.21173,3.86303,0.4371,0.24664,0.24697,66.1381,4917.06,2278.87,4053.56,1755.05,5.4369,36.469,0.0,55.3382,25.0033,18.9704,0.0,16.945,61.3718,156.676,185.761,4404.13,312.4,5.23151,0.0,104.148,12.69,49.8747,21.6584,21.9284,244.293,2.247,2.936,7.688,7.454,-0.109,1.77,3.841,0.0,1.927,0.3493,0.5452,0.0,0.462,0.0,1.611,0.423,0.493,7.513,736006.0
34,2016-05-17,28.715,23.55,13.5675,26.46,27.905,30.37,16.02,20.265,12.095,4.7155,4.8225,19.74,0.0,18.525,22.29,23.5413,20.5487,276.85,300.365,2.82982,0.58797,0.4977,0.00028958,1.01055,0.05766,0.035401,0.0032937,0.9583,2.63086,0.083,2.82091,0.10889,0.118042,2.2297,3.94043,0.16183,0.58787,4.37038,5.587,0.0138781,0.0313281,0.47231,0.97468,0.05969,0.46781,1.30375,0.1526,0.27361,1.10183,2.99309,0.0055746,0.21123,3.86324,0.43401,0.24741,0.24765,66.62,4939.92,2261.88,4071.16,1751.8,5.4281,36.9575,0.0,56.0721,24.7027,19.0612,0.0,16.282,60.4078,159.167,186.086,4465.82,312.79,5.20538,0.0,103.143,12.563,49.0882,21.5337,21.6893,243.511,2.3,2.953,7.682,7.454,-0.105,1.792,3.845,0.0,1.957,0.3324,0.5391,-0.314,0.491,0.131,1.566,0.411,0.4754,7.388,736007.0
35,2016-05-18,28.59,23.3475,13.6775,26.385,27.725,30.185,16.035,20.165,12.0475,4.76,4.826,19.51,0.0,18.375,22.0375,23.3975,20.2838,275.53,300.3,2.83143,0.59465,0.50481,0.00029136,1.01553,0.0581977,0.0355714,0.003277,0.96462,2.64081,0.08347,2.83814,0.10991,0.119204,2.2464,3.96848,0.16289,0.59145,4.39674,5.72152,0.0139076,0.0315186,0.47187,0.97813,0.05982,0.46942,1.31162,0.1546,0.27639,1.10382,3.00829,0.0056516,0.2126,3.91947,0.4382,0.24728,0.24715,66.2874,4934.31,2249.89,4025.07,1781.98,5.4738,37.168,0.0,56.4636,25.3205,19.3457,0.0,14.152,58.869,160.812,186.57,4492.2,307.31,5.1533,0.0,102.873,12.289,48.8299,21.3735,22.198,246.748,2.294,2.954,7.622,7.476,-0.095,1.806,3.839,0.0,2.017,0.3829,0.5512,-0.302,0.481,0.17,1.604,0.458,0.5236,7.426,736008.0
36,2016-05-19,27.905,23.08,13.5225,25.925,27.105,29.925,15.8425,19.84,11.815,4.716,4.7685,19.2712,0.0,18.01,21.9913,23.07,20.145,270.195,296.395,2.84533,0.59706,0.50718,0.00028881,1.01698,0.0581983,0.0358265,0.003295,0.96272,2.65489,0.08391,2.85408,0.11041,0.119803,2.2477,3.9763,0.16324,0.59349,4.41161,5.75283,0.013948,0.0315955,0.4714,0.97878,0.05873,0.4713,1.3176,0.155,0.27915,1.09299,3.00756,0.0056413,0.21349,3.93948,0.44213,0.24948,0.24953,64.9671,4943.05,2201.2,4000.36,1741.13,5.4883,36.6867,0.0,54.8,25.021,19.3364,0.0,13.944,57.4784,156.714,184.295,4448.14,296.04,5.13591,0.0,101.562,11.732,47.9416,20.7507,21.7725,233.118,2.365,2.99,7.808,7.47,-0.073,1.834,3.842,0.0,2.08,0.3713,0.5595,-0.313,0.516,0.173,1.604,0.446,0.5089,7.405,736009.0
37,2016-05-20,28.36,23.4375,13.7175,26.23,27.36,30.11,16.135,20.0225,11.9325,4.788,4.8555,19.4963,0.0,18.315,22.085,23.26,20.4038,273.515,300.825,2.84364,0.59915,0.50671,0.00028938,1.01514,0.0583341,0.0357327,0.0033065,0.96552,2.66431,0.08426,2.84858,0.11035,0.12041,2.2581,3.97236,0.16328,0.59397,4.41542,5.70344,0.0139513,0.0316819,0.47326,0.97813,0.0591,0.47313,1.3212,0.1562,0.28056,1.1151,3.00008,0.0056913,0.21465,3.93617,0.44461,0.25173,0.25185,65.0255,4930.84,2197.45,4025.13,1739.44,5.5472,37.5294,0.0,54.08,24.8422,18.5033,0.0,14.455,57.6267,157.494,181.461,4513.86,299.4,5.23151,0.0,98.6517,11.517,49.6577,20.9109,21.5712,238.74,2.299,2.991,7.884,7.479,-0.101,1.805,3.851,0.0,2.106,0.3794,0.5682,-0.286,0.516,0.174,1.583,0.463,0.5167,7.578,736010.0
38,2016-05-23,28.22,23.39,13.6575,26.19,27.46,30.01,16.1525,19.9825,11.8875,4.7605,4.8585,19.795,0.0,18.31,22.0663,23.2362,20.3925,272.89,300.13,2.86114,0.6038,0.51002,0.00029088,1.02539,0.0587889,0.0362644,0.003324,0.96607,2.67814,0.08436,2.87554,0.11105,0.120791,2.2647,4.00268,0.16437,0.59785,4.44423,5.73716,0.0139989,0.031827,0.47449,0.98465,0.05925,0.47486,1.32256,0.1574,0.28267,1.10614,3.01333,0.005717,0.21401,3.96105,0.44701,0.25206,0.25201,64.899,4945.67,2183.56,4005.56,1753.84,5.5503,37.9695,0.0,55.4,25.2547,18.7363,0.0,14.645,58.1091,158.715,183.503,4577.66,308.39,5.09239,0.0,100.457,11.82,49.2183,21.5337,20.7192,241.244,2.298,2.977,7.906,7.466,-0.095,1.803,3.842,0.0,2.13,0.3842,0.5604,-0.303,0.516,0.186,1.591,0.455,0.5218,7.222,736013.0
39,2016-05-24,28.525,23.5325,13.885,26.415,27.58,30.355,16.365,20.065,11.9425,4.828,4.9295,19.8538,0.0,18.4725,22.2238,23.205,20.5188,275.32,302.685,2.85593,0.60435,0.51124,0.00029066,1.0314,0.0586768,0.0361284,0.0033261,0.96645,2.67768,0.08497,2.87685,0.11115,0.121837,2.2744,3.99987,0.16372,0.59519,4.42696,5.81101,0.0140405,0.0317078,0.47614,0.98356,0.05965,0.47794,1.34777,0.1583,0.28269,1.11401,3.0261,0.0057261,0.2149,3.97351,0.44764,0.25366,0.25375,64.4834,4875.35,2119.57,3976.44,1770.19,5.5735,38.2055,0.0,54.63,24.9836,19.2615,0.0,14.342,58.6465,157.878,180.769,4744.12,314.92,5.09239,0.0,100.933,12.035,49.9178,21.7915,20.3428,243.838,2.314,2.979,7.914,7.466,-0.098,1.77,3.855,0.0,2.154,0.3666,0.5438,-0.286,0.515,0.176,1.547,0.442,0.5069,7.285,736014.0
40,2016-05-25,28.845,23.7525,14.07,26.565,27.83,30.455,16.5,20.16,12.07,4.885,4.973,20.1025,0.0,18.6,22.3013,23.2925,20.6413,277.105,304.98,2.84015,0.60432,0.50872,0.00029065,1.02757,0.058924,0.0358535,0.0033539,0.96782,2.65444,0.08482,2.86674,0.11081,0.121575,2.2618,3.98476,0.1631,0.59279,4.40693,5.80894,0.0140294,0.0315939,0.47505,0.97943,0.0604,0.47619,1.3446,0.1582,0.0,1.09703,3.03361,0.0057101,0.21388,3.95037,0.44671,0.25263,0.25252,64.3832,4836.78,2107.79,3920.48,1773.22,5.5673,37.663,0.0,53.89,25.3775,19.4786,0.0,14.379,59.8887,158.33,183.32,4830.89,319.07,5.04032,0.0,101.93,12.231,50.496,21.9963,20.3498,247.689,2.323,2.976,7.89,7.464,-0.091,1.784,3.855,0.0,2.171,0.3405,0.5332,-0.294,0.515,0.152,1.472,0.429,0.4863,7.139,736015.0
41,2016-05-26,28.93,23.8325,14.05,26.615,27.925,30.575,16.5325,20.2775,12.1175,4.86,4.983,19.9625,0.0,18.655,22.3488,23.44,20.7,276.715,305.12,2.84488,0.59939,0.50704,0.0,1.02882,0.0586062,0.0358808,0.0033409,0.96788,2.6555,0.08466,2.86842,0.11065,0.121327,0.0,3.98093,0.16302,0.59297,4.40795,5.7753,0.0140439,0.0316224,0.47655,0.9785,0.05996,0.47556,1.34193,0.0,0.28105,0.0,3.0349,0.0057455,0.21333,3.93806,0.44371,0.25372,0.25397,64.3356,4808.31,2140.61,3914.31,1786.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.293,2.973,7.857,7.471,-0.103,1.789,3.89,0.0,2.094,0.3361,0.5373,-0.314,0.515,0.146,1.498,0.428,0.4879,7.198,736016.0
42,2016-05-27,28.74,23.845,14.06,26.595,27.75,30.59,16.615,20.3125,12.1025,4.869,5.00875,19.8925,0.0,18.5513,22.3962,23.5325,20.7925,276.825,307.235,2.8356,0.59976,0.5083,0.00029015,1.0254,0.058821,0.035751,0.0033349,0.96568,2.64213,0.08457,2.86125,0.11058,0.121285,2.2529,3.96857,0.16231,0.59003,4.38639,5.76755,0.01398,0.031515,0.47384,0.97399,0.05948,0.47277,1.33366,0.1568,0.28201,1.09292,3.02749,0.0057362,0.21396,3.94766,0.44341,0.25128,0.25139,63.9126,4778.21,2108.64,3852.72,1867.83,5.5473,38.179,0.0,53.98,25.9864,18.9198,0.0,14.389,58.0716,159.167,187.845,4830.67,317.19,5.16195,0.0,102.568,12.309,49.9898,22.0587,20.3612,238.978,2.262,2.972,7.831,7.471,-0.114,1.781,3.9,0.0,2.067,0.3195,0.5122,-0.316,0.515,0.146,1.486,0.407,0.4733,7.261,736017.0
43,2016-05-31,28.735,23.8775,14.045,26.615,27.66,30.435,16.645,20.335,12.1125,4.889,5.01125,19.825,0.0,18.6438,22.2425,23.6263,20.775,276.53,307.14,2.85028,0.59715,0.50715,0.00028812,1.02219,0.0585729,0.035589,0.0033114,0.95308,2.66592,0.0842,2.86081,0.11024,0.120643,2.2405,3.96552,0.16231,0.58994,4.38625,5.70885,0.0139855,0.0315705,0.47078,0.97333,0.05977,0.47282,1.33674,0.1567,0.28048,1.09441,3.01023,0.005708,0.21368,3.94105,0.44278,0.25089,0.25087,63.0197,4788.47,2154.17,3857.4,2077.85,5.5161,38.4846,0.0,51.66,25.134,18.6783,0.0,13.064,55.9116,158.667,178.986,4756.44,301.63,4.98815,0.0,99.8912,12.329,49.9028,22.0233,19.5601,234.424,2.307,2.995,7.865,7.471,-0.109,1.812,3.944,0.0,2.238,0.3481,0.5554,-0.31,0.539,0.152,1.485,0.438,0.5028,7.261,736021.0
44,2016-06-01,28.49,23.81,13.96,26.52,27.465,30.48,16.64,20.325,12.0325,4.8625,5.015,19.7175,0.0,18.5275,22.345,23.735,20.7288,276.46,307.895,2.84259,0.59708,0.50442,0.00028807,1.02022,0.0583635,0.0358033,0.0033078,0.94906,2.67134,0.08439,2.84661,0.10985,0.120776,2.2444,3.96546,0.1623,0.58962,4.38447,5.64957,0.0139807,0.0315973,0.4721,0.97118,0.05882,0.47242,1.33285,0.1569,0.28221,1.08757,2.99665,0.0056679,0.212,3.9195,0.4444,0.25129,0.25128,62.5694,4756.96,2140.85,3806.89,2100.93,5.5208,37.4535,0.0,49.9,24.6281,17.9276,0.0,12.145,53.455,155.012,170.844,4545.97,298.91,4.9186,0.0,96.1195,12.074,49.7746,21.3475,19.0268,226.753,2.332,3.011,7.842,7.488,-0.112,1.76,3.936,0.0,2.219,0.3156,0.514,-0.381,0.539,0.135,1.503,0.396,0.4671,7.355,736021.0
45,2016-06-02,28.36,23.855,13.945,26.51,27.5,30.505,16.5725,20.24,12.02,4.868,4.988,19.7913,0.0,18.4113,22.3638,23.5863,20.7763,276.915,311.06,2.84095,0.59495,0.50603,0.00028728,1.01804,0.0583046,0.0361229,0.003302,0.94446,2.67692,0.08427,2.85812,0.11048,0.120377,2.2469,3.96914,0.16227,0.5897,4.38516,5.6686,0.0140275,0.0315296,0.47212,0.97129,0.05831,0.47219,1.3335,0.1566,0.28237,1.09487,3.00212,0.0056851,0.21071,3.93191,0.44227,0.25256,0.25274,62.9834,4762.6,2100.47,3766.39,2111.21,5.5168,37.4461,0.0,50.71,24.966,17.761,0.0,12.41,53.1123,155.012,172.477,4323.96,302.02,4.84039,0.0,96.5057,12.221,49.5575,21.3558,19.2274,232.009,2.267,3.024,7.876,7.485,-0.114,1.763,3.936,0.0,2.18,0.3187,0.5189,-0.384,0.524,0.123,1.5,0.401,0.4765,7.302,736022.0
46,2016-06-03,28.47,23.83,13.85,26.59,27.885,30.8,16.5425,20.6275,12.0975,4.788,4.977,20.0025,0.0,18.3588,22.5425,24.1675,20.685,276.6,310.565,2.84538,0.5975,0.49727,0.00028979,1.00736,0.0585412,0.036221,0.0033219,0.95021,2.68536,0.08472,2.84596,0.1093,0.12081,2.2453,3.95606,0.16228,0.58976,4.38616,5.60756,0.0140469,0.0314597,0.47252,0.96953,0.05863,0.47389,1.32964,0.1579,0.27915,1.09523,2.98457,0.005663,0.20762,3.86254,0.44399,0.2563,0.25639,63.3843,4806.43,2137.14,3791.04,2205.28,5.5145,37.2302,0.0,52.97,24.8619,17.9529,0.0,13.622,55.5226,156.012,178.986,4386.51,314.42,4.94473,0.0,98.1219,12.622,50.0917,21.3205,19.4217,243.066,2.235,3.035,7.866,7.489,-0.099,1.743,3.938,0.0,2.158,0.2763,0.4876,-0.412,0.504,0.077,1.472,0.361,0.435,7.312,736023.0
47,2016-06-06,29.145,23.9425,14.015,26.84,28.47,30.98,16.6675,20.7175,12.19,4.8645,5.01,20.275,0.0,18.82,22.6275,24.1363,20.7388,279.105,312.395,2.82486,0.58803,0.49384,0.00028851,1.00303,0.0576756,0.0356695,0.0,0.94058,2.65249,0.08345,2.82959,0.10885,0.11938,2.2412,3.95206,0.16126,0.586,4.35692,5.54497,0.014013,0.0312691,0.46971,0.96602,0.05886,0.47193,1.32038,0.1545,0.27856,1.09452,2.99024,0.0056416,0.20554,3.83579,0.43499,0.25738,0.25761,63.1918,4776.29,2140.73,3819.32,2238.31,5.5107,37.3061,0.0,52.32,25.4709,18.5276,0.0,14.086,56.7368,156.272,176.261,4522.54,308.3,5.00554,0.0,99.5859,12.69,48.981,21.3112,19.4778,236.196,2.174,3.032,7.792,7.473,-0.118,0.0,3.885,0.0,2.07,0.2827,0.4798,-0.403,0.509,0.081,1.52,0.364,0.4465,7.454,736026.0
48,2016-06-07,29.81,24.105,14.0775,27.085,28.64,31.065,16.74,20.855,12.25,4.863,5.0275,20.3163,0.0,19.2488,22.6725,24.25,20.8513,281.605,311.665,2.85734,0.58255,0.49359,0.00028867,0.99976,0.0573322,0.0357125,0.0033005,0.94327,2.67163,0.08311,2.83513,0.10883,0.118844,2.2258,3.97092,0.16112,0.58564,4.35341,5.57403,0.0140265,0.0312738,0.47244,0.96429,0.05886,0.47154,1.32321,0.1534,0.27741,1.11245,3.00486,0.0056398,0.20882,3.83309,0.43216,0.25725,0.25726,62.7845,4767.6,2126.17,3831.85,2206.73,5.4166,37.4956,0.0,53.79,26.0228,18.6287,0.0,14.635,56.2737,159.167,175.586,4698.23,319.02,5.04032,0.0,101.705,13.062,49.6436,21.6584,20.1432,246.293,2.17,3.016,7.732,7.483,-0.116,1.712,3.885,0.0,2.092,0.2642,0.4609,-0.415,0.509,0.05,1.469,0.357,0.4181,7.512,736027.0
49,2016-06-08,29.86,24.035,14.045,27.115,28.785,31.12,16.685,20.885,12.235,4.8405,5.02125,20.3713,0.0,19.215,22.69,24.1713,20.7775,282.055,311.92,2.83771,0.58047,0.48865,0.00028758,0.98974,0.0572664,0.0354746,0.0033098,0.94086,2.68742,0.08309,2.815,0.108,0.118918,2.2178,3.95293,0.15981,0.58135,4.3213,5.50271,0.0139208,0.0310688,0.46822,0.95916,0.05949,0.46761,1.31106,0.1529,0.27556,1.12102,2.98822,0.0056324,0.20949,3.79181,0.42887,0.25748,0.25695,64.5871,4786.04,2127.51,3830.46,2206.24,5.4078,37.4461,0.0,53.4,25.6574,18.5117,0.0,15.146,57.6825,158.917,174.67,4756.44,308.59,5.03158,0.0,103.879,13.541,50.0109,21.7115,20.1922,241.69,2.166,3.02,7.602,7.489,-0.11,1.702,3.883,0.0,2.047,0.255,0.4563,-0.409,0.509,0.059,1.448,0.362,0.4212,7.408,736028.0
50,2016-06-09,29.65,23.8775,13.8675,26.92,28.38,30.95,16.69,20.905,12.13,4.7995,5.02125,20.2175,0.0,19.1125,22.7175,24.28,20.7425,281.63,311.69,2.84759,0.0,0.49355,0.00028748,0.99749,0.0572266,0.0358136,0.0032808,0.94213,2.72167,0.08258,2.83259,0.10899,0.118058,2.2157,3.97143,0.16044,0.58334,4.33559,5.53984,0.0139408,0.0312377,0.47044,0.9617,0.0598,0.46855,1.32406,0.1523,0.27663,1.13219,3.0109,0.0056531,0.2097,3.8308,0.43015,0.25862,0.25849,66.2756,4861.46,2145.37,3840.77,2206.94,5.3924,36.8258,0.0,52.87,25.9305,18.5033,0.0,15.099,56.2448,159.735,172.511,4659.56,304.1,4.90995,0.0,102.073,13.248,48.858,21.3912,19.8604,242.244,2.145,0.0,7.568,7.488,-0.127,1.652,3.87,0.0,1.981,0.2191,0.4237,-0.435,0.488,0.031,1.407,0.335,0.3802,7.38,736029.0
51,2016-06-10,29.24,23.59,13.655,26.6,27.945,30.755,16.5525,20.7725,12.0825,4.7705,4.9885,20.1825,0.0,18.8713,22.85,24.3775,20.6363,280.755,309.235,2.86797,0.0,0.5008,0.00028991,1.00122,0.0578433,0.0364119,0.0032934,0.94404,2.74558,0.0834,2.85874,0.11023,0.119049,2.2271,4.03186,0.16195,0.58833,4.37514,5.54429,0.0140076,0.0314308,0.47056,0.96509,0.05965,0.46778,1.32619,0.1541,0.27995,1.12904,3.04767,0.0056523,0.20873,3.88788,0.43683,0.25492,0.2549,67.3867,4955.3,2115.67,3857.59,2250.19,5.4297,36.9163,0.0,52.5,25.5641,18.127,0.0,15.033,55.485,159.687,177.244,4618.03,297.53,4.84039,0.0,97.7804,12.817,48.9222,20.8839,19.3587,237.156,2.112,0.0,7.615,7.492,-0.151,1.641,3.872,0.0,2.003,0.2162,0.4458,-0.452,0.488,0.021,1.447,0.326,0.3827,7.463,736030.0
